wavenumber,transmittance,label
1726.533,70.00841,RNA_10_ng_and_Blood_Raw.CSV
1727.015,70.22717,RNA_10_ng_and_Blood_Raw.CSV
1727.497,70.42625,RNA_10_ng_and_Blood_Raw.CSV
1727.979,70.60171,RNA_10_ng_and_Blood_Raw.CSV
1728.461,70.75723,RNA_10_ng_and_Blood_Raw.CSV
1728.943,70.90347,RNA_10_ng_and_Blood_Raw.CSV
1729.426,71.05464,RNA_10_ng_and_Blood_Raw.CSV
1729.908,71.22226,RNA_10_ng_and_Blood_Raw.CSV
1730.39,71.40941,RNA_10_ng_and_Blood_Raw.CSV
1730.872,71.60821,RNA_10_ng_and_Blood_Raw.CSV
1731.354,71.80101,RNA_10_ng_and_Blood_Raw.CSV
1731.836,71.96262,RNA_10_ng_and_Blood_Raw.CSV
1732.318,72.062,RNA_10_ng_and_Blood_Raw.CSV
1732.801,72.06797,RNA_10_ng_and_Blood_Raw.CSV
1733.283,71.97073,RNA_10_ng_and_Blood_Raw.CSV
1733.765,71.81866,RNA_10_ng_and_Blood_Raw.CSV
1734.247,71.71809,RNA_10_ng_and_Blood_Raw.CSV
1734.729,71.75327,RNA_10_ng_and_Blood_Raw.CSV
1735.211,71.92491,RNA_10_ng_and_Blood_Raw.CSV
1735.693,72.1825,RNA_10_ng_and_Blood_Raw.CSV
1736.176,72.47543,RNA_10_ng_and_Blood_Raw.CSV
1736.658,72.76882,RNA_10_ng_and_Blood_Raw.CSV
1737.14,73.03885,RNA_10_ng_and_Blood_Raw.CSV
1737.622,73.26617,RNA_10_ng_and_Blood_Raw.CSV
1738.104,73.43472,RNA_10_ng_and_Blood_Raw.CSV
1738.586,73.53738,RNA_10_ng_and_Blood_Raw.CSV
1739.068,73.58562,RNA_10_ng_and_Blood_Raw.CSV
1739.551,73.61263,RNA_10_ng_and_Blood_Raw.CSV
1740.033,73.65953,RNA_10_ng_and_Blood_Raw.CSV
1740.515,73.75233,RNA_10_ng_and_Blood_Raw.CSV
1740.997,73.89028,RNA_10_ng_and_Blood_Raw.CSV
1741.479,74.05247,RNA_10_ng_and_Blood_Raw.CSV
1741.961,74.21198,RNA_10_ng_and_Blood_Raw.CSV
1742.443,74.34806,RNA_10_ng_and_Blood_Raw.CSV
1742.926,74.45435,RNA_10_ng_and_Blood_Raw.CSV
1743.408,74.54112,RNA_10_ng_and_Blood_Raw.CSV
1743.89,74.62993,RNA_10_ng_and_Blood_Raw.CSV
1744.372,74.74161,RNA_10_ng_and_Blood_Raw.CSV
1744.854,74.88491,RNA_10_ng_and_Blood_Raw.CSV
1745.336,75.05242,RNA_10_ng_and_Blood_Raw.CSV
1745.818,75.22463,RNA_10_ng_and_Blood_Raw.CSV
1746.3,75.37785,RNA_10_ng_and_Blood_Raw.CSV
1746.783,75.49273,RNA_10_ng_and_Blood_Raw.CSV
1747.265,75.56175,RNA_10_ng_and_Blood_Raw.CSV
1747.747,75.59278,RNA_10_ng_and_Blood_Raw.CSV
1748.229,75.60522,RNA_10_ng_and_Blood_Raw.CSV
1748.711,75.61788,RNA_10_ng_and_Blood_Raw.CSV
1749.193,75.63669,RNA_10_ng_and_Blood_Raw.CSV
1749.675,75.65331,RNA_10_ng_and_Blood_Raw.CSV
1750.158,75.65749,RNA_10_ng_and_Blood_Raw.CSV
1750.64,75.65313,RNA_10_ng_and_Blood_Raw.CSV
1751.122,75.66344,RNA_10_ng_and_Blood_Raw.CSV
1751.604,75.7188,RNA_10_ng_and_Blood_Raw.CSV
1752.086,75.83772,RNA_10_ng_and_Blood_Raw.CSV
1752.568,76.01759,RNA_10_ng_and_Blood_Raw.CSV
1753.05,76.23869,RNA_10_ng_and_Blood_Raw.CSV
1753.532,76.47391,RNA_10_ng_and_Blood_Raw.CSV
1754.015,76.69619,RNA_10_ng_and_Blood_Raw.CSV
1754.497,76.88251,RNA_10_ng_and_Blood_Raw.CSV
1754.979,77.01657,RNA_10_ng_and_Blood_Raw.CSV
1755.461,77.09257,RNA_10_ng_and_Blood_Raw.CSV
1755.943,77.12006,RNA_10_ng_and_Blood_Raw.CSV
1756.425,77.12495,RNA_10_ng_and_Blood_Raw.CSV
1756.907,77.14101,RNA_10_ng_and_Blood_Raw.CSV
1757.39,77.19369,RNA_10_ng_and_Blood_Raw.CSV
1757.872,77.28899,RNA_10_ng_and_Blood_Raw.CSV
1758.354,77.41529,RNA_10_ng_and_Blood_Raw.CSV
1758.836,77.55286,RNA_10_ng_and_Blood_Raw.CSV
1759.318,77.68177,RNA_10_ng_and_Blood_Raw.CSV
1759.8,77.78501,RNA_10_ng_and_Blood_Raw.CSV
1760.282,77.84968,RNA_10_ng_and_Blood_Raw.CSV
1760.765,77.86949,RNA_10_ng_and_Blood_Raw.CSV
1761.247,77.8498,RNA_10_ng_and_Blood_Raw.CSV
1761.729,77.81155,RNA_10_ng_and_Blood_Raw.CSV
1762.211,77.78681,RNA_10_ng_and_Blood_Raw.CSV
1762.693,77.8048,RNA_10_ng_and_Blood_Raw.CSV
1763.175,77.8792,RNA_10_ng_and_Blood_Raw.CSV
1763.657,78.00591,RNA_10_ng_and_Blood_Raw.CSV
1764.14,78.16913,RNA_10_ng_and_Blood_Raw.CSV
1764.622,78.34808,RNA_10_ng_and_Blood_Raw.CSV
1765.104,78.52137,RNA_10_ng_and_Blood_Raw.CSV
1765.586,78.66967,RNA_10_ng_and_Blood_Raw.CSV
1766.068,78.7787,RNA_10_ng_and_Blood_Raw.CSV
1766.55,78.84381,RNA_10_ng_and_Blood_Raw.CSV
1767.032,78.87421,RNA_10_ng_and_Blood_Raw.CSV
1767.515,78.89288,RNA_10_ng_and_Blood_Raw.CSV
1767.997,78.92793,RNA_10_ng_and_Blood_Raw.CSV
1768.479,78.99844,RNA_10_ng_and_Blood_Raw.CSV
1768.961,79.10435,RNA_10_ng_and_Blood_Raw.CSV
1769.443,79.22619,RNA_10_ng_and_Blood_Raw.CSV
1769.925,79.33128,RNA_10_ng_and_Blood_Raw.CSV
1770.407,79.38254,RNA_10_ng_and_Blood_Raw.CSV
1770.889,79.34981,RNA_10_ng_and_Blood_Raw.CSV
1771.372,79.22781,RNA_10_ng_and_Blood_Raw.CSV
1771.854,79.05407,RNA_10_ng_and_Blood_Raw.CSV
1772.336,78.90036,RNA_10_ng_and_Blood_Raw.CSV
1772.818,78.82738,RNA_10_ng_and_Blood_Raw.CSV
1773.3,78.84711,RNA_10_ng_and_Blood_Raw.CSV
1773.782,78.93205,RNA_10_ng_and_Blood_Raw.CSV
1774.264,79.04691,RNA_10_ng_and_Blood_Raw.CSV
1774.747,79.16784,RNA_10_ng_and_Blood_Raw.CSV
1775.229,79.28563,RNA_10_ng_and_Blood_Raw.CSV
1775.711,79.40098,RNA_10_ng_and_Blood_Raw.CSV
1776.193,79.5179,RNA_10_ng_and_Blood_Raw.CSV
1776.675,79.63816,RNA_10_ng_and_Blood_Raw.CSV
1777.157,79.75835,RNA_10_ng_and_Blood_Raw.CSV
1777.639,79.86978,RNA_10_ng_and_Blood_Raw.CSV
1778.121,79.96099,RNA_10_ng_and_Blood_Raw.CSV
1778.604,80.02139,RNA_10_ng_and_Blood_Raw.CSV
1779.086,80.04585,RNA_10_ng_and_Blood_Raw.CSV
1779.568,80.03893,RNA_10_ng_and_Blood_Raw.CSV
1780.05,80.01607,RNA_10_ng_and_Blood_Raw.CSV
1780.532,79.99918,RNA_10_ng_and_Blood_Raw.CSV
1781.014,80.00672,RNA_10_ng_and_Blood_Raw.CSV
1781.496,80.04547,RNA_10_ng_and_Blood_Raw.CSV
1781.979,80.1095,RNA_10_ng_and_Blood_Raw.CSV
1782.461,80.18525,RNA_10_ng_and_Blood_Raw.CSV
1782.943,80.25767,RNA_10_ng_and_Blood_Raw.CSV
1783.425,80.31481,RNA_10_ng_and_Blood_Raw.CSV
1783.907,80.35072,RNA_10_ng_and_Blood_Raw.CSV
1784.389,80.3672,RNA_10_ng_and_Blood_Raw.CSV
1784.871,80.37367,RNA_10_ng_and_Blood_Raw.CSV
1785.354,80.38421,RNA_10_ng_and_Blood_Raw.CSV
1785.836,80.4125,RNA_10_ng_and_Blood_Raw.CSV
1786.318,80.46712,RNA_10_ng_and_Blood_Raw.CSV
1786.8,80.54997,RNA_10_ng_and_Blood_Raw.CSV
1787.282,80.65721,RNA_10_ng_and_Blood_Raw.CSV
1787.764,80.7811,RNA_10_ng_and_Blood_Raw.CSV
1788.246,80.91138,RNA_10_ng_and_Blood_Raw.CSV
1788.729,81.03603,RNA_10_ng_and_Blood_Raw.CSV
1789.211,81.14117,RNA_10_ng_and_Blood_Raw.CSV
1789.693,81.2114,RNA_10_ng_and_Blood_Raw.CSV
1790.175,81.23109,RNA_10_ng_and_Blood_Raw.CSV
1790.657,81.18867,RNA_10_ng_and_Blood_Raw.CSV
1791.139,81.08479,RNA_10_ng_and_Blood_Raw.CSV
1791.621,80.94113,RNA_10_ng_and_Blood_Raw.CSV
1792.104,80.79894,RNA_10_ng_and_Blood_Raw.CSV
1792.586,80.70065,RNA_10_ng_and_Blood_Raw.CSV
1793.068,80.66784,RNA_10_ng_and_Blood_Raw.CSV
1793.55,80.69611,RNA_10_ng_and_Blood_Raw.CSV
1794.032,80.76635,RNA_10_ng_and_Blood_Raw.CSV
1794.514,80.85789,RNA_10_ng_and_Blood_Raw.CSV
1794.996,80.95498,RNA_10_ng_and_Blood_Raw.CSV
1795.478,81.04808,RNA_10_ng_and_Blood_Raw.CSV
1795.961,81.13293,RNA_10_ng_and_Blood_Raw.CSV
1796.443,81.20895,RNA_10_ng_and_Blood_Raw.CSV
1796.925,81.27744,RNA_10_ng_and_Blood_Raw.CSV
1797.407,81.33937,RNA_10_ng_and_Blood_Raw.CSV
1797.889,81.39391,RNA_10_ng_and_Blood_Raw.CSV
1798.371,81.43734,RNA_10_ng_and_Blood_Raw.CSV
1798.853,81.46364,RNA_10_ng_and_Blood_Raw.CSV
1799.336,81.46652,RNA_10_ng_and_Blood_Raw.CSV
1799.818,81.44337,RNA_10_ng_and_Blood_Raw.CSV
1800.3,81.39903,RNA_10_ng_and_Blood_Raw.CSV
1800.782,81.34703,RNA_10_ng_and_Blood_Raw.CSV
1801.264,81.30565,RNA_10_ng_and_Blood_Raw.CSV
1801.746,81.29013,RNA_10_ng_and_Blood_Raw.CSV
1802.228,81.30693,RNA_10_ng_and_Blood_Raw.CSV
1802.71,81.3528,RNA_10_ng_and_Blood_Raw.CSV
1803.193,81.41824,RNA_10_ng_and_Blood_Raw.CSV
1803.675,81.49187,RNA_10_ng_and_Blood_Raw.CSV
1804.157,81.56413,RNA_10_ng_and_Blood_Raw.CSV
1804.639,81.6291,RNA_10_ng_and_Blood_Raw.CSV
1805.121,81.6851,RNA_10_ng_and_Blood_Raw.CSV
1805.603,81.7338,RNA_10_ng_and_Blood_Raw.CSV
1806.085,81.7784,RNA_10_ng_and_Blood_Raw.CSV
1806.568,81.82166,RNA_10_ng_and_Blood_Raw.CSV
1807.05,81.86428,RNA_10_ng_and_Blood_Raw.CSV
1807.532,81.90439,RNA_10_ng_and_Blood_Raw.CSV
1808.014,81.9381,RNA_10_ng_and_Blood_Raw.CSV
1808.496,81.96078,RNA_10_ng_and_Blood_Raw.CSV
1808.978,81.96861,RNA_10_ng_and_Blood_Raw.CSV
1809.46,81.95996,RNA_10_ng_and_Blood_Raw.CSV
1809.943,81.93623,RNA_10_ng_and_Blood_Raw.CSV
1810.425,81.90219,RNA_10_ng_and_Blood_Raw.CSV
1810.907,81.86572,RNA_10_ng_and_Blood_Raw.CSV
1811.389,81.83628,RNA_10_ng_and_Blood_Raw.CSV
1811.871,81.82281,RNA_10_ng_and_Blood_Raw.CSV
1812.353,81.83113,RNA_10_ng_and_Blood_Raw.CSV
1812.835,81.86231,RNA_10_ng_and_Blood_Raw.CSV
1813.318,81.91265,RNA_10_ng_and_Blood_Raw.CSV
1813.8,81.9748,RNA_10_ng_and_Blood_Raw.CSV
1814.282,82.03927,RNA_10_ng_and_Blood_Raw.CSV
1814.764,82.09639,RNA_10_ng_and_Blood_Raw.CSV
1815.246,82.13821,RNA_10_ng_and_Blood_Raw.CSV
1815.728,82.16086,RNA_10_ng_and_Blood_Raw.CSV
1816.21,82.16613,RNA_10_ng_and_Blood_Raw.CSV
1816.693,82.16128,RNA_10_ng_and_Blood_Raw.CSV
1817.175,82.15635,RNA_10_ng_and_Blood_Raw.CSV
1817.657,82.15993,RNA_10_ng_and_Blood_Raw.CSV
1818.139,82.17586,RNA_10_ng_and_Blood_Raw.CSV
1818.621,82.20276,RNA_10_ng_and_Blood_Raw.CSV
1819.103,82.23614,RNA_10_ng_and_Blood_Raw.CSV
1819.585,82.27174,RNA_10_ng_and_Blood_Raw.CSV
1820.067,82.30802,RNA_10_ng_and_Blood_Raw.CSV
1820.55,82.3466,RNA_10_ng_and_Blood_Raw.CSV
1821.032,82.39034,RNA_10_ng_and_Blood_Raw.CSV
1821.514,82.44003,RNA_10_ng_and_Blood_Raw.CSV
1821.996,82.49171,RNA_10_ng_and_Blood_Raw.CSV
1822.478,82.53561,RNA_10_ng_and_Blood_Raw.CSV
1822.96,82.55801,RNA_10_ng_and_Blood_Raw.CSV
1823.442,82.54654,RNA_10_ng_and_Blood_Raw.CSV
1823.925,82.49792,RNA_10_ng_and_Blood_Raw.CSV
1824.407,82.425,RNA_10_ng_and_Blood_Raw.CSV
1824.889,82.35586,RNA_10_ng_and_Blood_Raw.CSV
1825.371,82.32181,RNA_10_ng_and_Blood_Raw.CSV
1825.853,82.34105,RNA_10_ng_and_Blood_Raw.CSV
1826.335,82.41075,RNA_10_ng_and_Blood_Raw.CSV
1826.817,82.51026,RNA_10_ng_and_Blood_Raw.CSV
1827.299,82.60918,RNA_10_ng_and_Blood_Raw.CSV
1827.782,82.67461,RNA_10_ng_and_Blood_Raw.CSV
1828.264,82.67786,RNA_10_ng_and_Blood_Raw.CSV
1828.746,82.60403,RNA_10_ng_and_Blood_Raw.CSV
1829.228,82.46429,RNA_10_ng_and_Blood_Raw.CSV
1829.71,82.30035,RNA_10_ng_and_Blood_Raw.CSV
1830.192,82.16758,RNA_10_ng_and_Blood_Raw.CSV
1830.674,82.10416,RNA_10_ng_and_Blood_Raw.CSV
1831.157,82.11461,RNA_10_ng_and_Blood_Raw.CSV
1831.639,82.17889,RNA_10_ng_and_Blood_Raw.CSV
1832.121,82.27039,RNA_10_ng_and_Blood_Raw.CSV
1832.603,82.36745,RNA_10_ng_and_Blood_Raw.CSV
1833.085,82.45658,RNA_10_ng_and_Blood_Raw.CSV
1833.567,82.53113,RNA_10_ng_and_Blood_Raw.CSV
1834.049,82.58869,RNA_10_ng_and_Blood_Raw.CSV
1834.531,82.62892,RNA_10_ng_and_Blood_Raw.CSV
1835.014,82.65191,RNA_10_ng_and_Blood_Raw.CSV
1835.496,82.65784,RNA_10_ng_and_Blood_Raw.CSV
1835.978,82.64774,RNA_10_ng_and_Blood_Raw.CSV
1836.46,82.6247,RNA_10_ng_and_Blood_Raw.CSV
1836.942,82.59474,RNA_10_ng_and_Blood_Raw.CSV
1837.424,82.56654,RNA_10_ng_and_Blood_Raw.CSV
1837.906,82.5497,RNA_10_ng_and_Blood_Raw.CSV
1838.389,82.55238,RNA_10_ng_and_Blood_Raw.CSV
1838.871,82.57906,RNA_10_ng_and_Blood_Raw.CSV
1839.353,82.6298,RNA_10_ng_and_Blood_Raw.CSV
1839.835,82.70064,RNA_10_ng_and_Blood_Raw.CSV
1840.317,82.78456,RNA_10_ng_and_Blood_Raw.CSV
1840.799,82.87187,RNA_10_ng_and_Blood_Raw.CSV
1841.281,82.95017,RNA_10_ng_and_Blood_Raw.CSV
1841.764,83.00371,RNA_10_ng_and_Blood_Raw.CSV
1842.246,83.01433,RNA_10_ng_and_Blood_Raw.CSV
1842.728,82.96569,RNA_10_ng_and_Blood_Raw.CSV
1843.21,82.85252,RNA_10_ng_and_Blood_Raw.CSV
1843.692,82.69134,RNA_10_ng_and_Blood_Raw.CSV
1844.174,82.52112,RNA_10_ng_and_Blood_Raw.CSV
1844.656,82.38661,RNA_10_ng_and_Blood_Raw.CSV
1845.139,82.3147,RNA_10_ng_and_Blood_Raw.CSV
1845.621,82.305,RNA_10_ng_and_Blood_Raw.CSV
1846.103,82.33807,RNA_10_ng_and_Blood_Raw.CSV
1846.585,82.38914,RNA_10_ng_and_Blood_Raw.CSV
1847.067,82.4382,RNA_10_ng_and_Blood_Raw.CSV
1847.549,82.4744,RNA_10_ng_and_Blood_Raw.CSV
1848.031,82.49667,RNA_10_ng_and_Blood_Raw.CSV
1848.514,82.51129,RNA_10_ng_and_Blood_Raw.CSV
1848.996,82.52731,RNA_10_ng_and_Blood_Raw.CSV
1849.478,82.55145,RNA_10_ng_and_Blood_Raw.CSV
1849.96,82.58485,RNA_10_ng_and_Blood_Raw.CSV
1850.442,82.62282,RNA_10_ng_and_Blood_Raw.CSV
1850.924,82.65753,RNA_10_ng_and_Blood_Raw.CSV
1851.406,82.68167,RNA_10_ng_and_Blood_Raw.CSV
1851.888,82.69148,RNA_10_ng_and_Blood_Raw.CSV
1852.371,82.68831,RNA_10_ng_and_Blood_Raw.CSV
1852.853,82.67755,RNA_10_ng_and_Blood_Raw.CSV
1853.335,82.66628,RNA_10_ng_and_Blood_Raw.CSV
1853.817,82.65982,RNA_10_ng_and_Blood_Raw.CSV
1854.299,82.65982,RNA_10_ng_and_Blood_Raw.CSV
1854.781,82.66422,RNA_10_ng_and_Blood_Raw.CSV
1855.263,82.66925,RNA_10_ng_and_Blood_Raw.CSV
1855.746,82.67178,RNA_10_ng_and_Blood_Raw.CSV
1856.228,82.6709,RNA_10_ng_and_Blood_Raw.CSV
1856.71,82.66804,RNA_10_ng_and_Blood_Raw.CSV
1857.192,82.66563,RNA_10_ng_and_Blood_Raw.CSV
1857.674,82.66513,RNA_10_ng_and_Blood_Raw.CSV
1858.156,82.66589,RNA_10_ng_and_Blood_Raw.CSV
1858.638,82.66518,RNA_10_ng_and_Blood_Raw.CSV
1859.12,82.65977,RNA_10_ng_and_Blood_Raw.CSV
1859.603,82.6479,RNA_10_ng_and_Blood_Raw.CSV
1860.085,82.63058,RNA_10_ng_and_Blood_Raw.CSV
1860.567,82.61145,RNA_10_ng_and_Blood_Raw.CSV
1861.049,82.59542,RNA_10_ng_and_Blood_Raw.CSV
1861.531,82.58686,RNA_10_ng_and_Blood_Raw.CSV
1862.013,82.58815,RNA_10_ng_and_Blood_Raw.CSV
1862.495,82.59965,RNA_10_ng_and_Blood_Raw.CSV
1862.978,82.62057,RNA_10_ng_and_Blood_Raw.CSV
1863.46,82.65008,RNA_10_ng_and_Blood_Raw.CSV
1863.942,82.68768,RNA_10_ng_and_Blood_Raw.CSV
1864.424,82.73264,RNA_10_ng_and_Blood_Raw.CSV
1864.906,82.78243,RNA_10_ng_and_Blood_Raw.CSV
1865.388,82.83095,RNA_10_ng_and_Blood_Raw.CSV
1865.87,82.86716,RNA_10_ng_and_Blood_Raw.CSV
1866.353,82.87543,RNA_10_ng_and_Blood_Raw.CSV
1866.835,82.83818,RNA_10_ng_and_Blood_Raw.CSV
1867.317,82.74229,RNA_10_ng_and_Blood_Raw.CSV
1867.799,82.58881,RNA_10_ng_and_Blood_Raw.CSV
1868.281,82.40056,RNA_10_ng_and_Blood_Raw.CSV
1868.763,82.21839,RNA_10_ng_and_Blood_Raw.CSV
1869.245,82.08262,RNA_10_ng_and_Blood_Raw.CSV
1869.728,82.01363,RNA_10_ng_and_Blood_Raw.CSV
1870.21,82.00748,RNA_10_ng_and_Blood_Raw.CSV
1870.692,82.04562,RNA_10_ng_and_Blood_Raw.CSV
1871.174,82.107,RNA_10_ng_and_Blood_Raw.CSV
1871.656,82.17479,RNA_10_ng_and_Blood_Raw.CSV
1872.138,82.23801,RNA_10_ng_and_Blood_Raw.CSV
1872.62,82.29063,RNA_10_ng_and_Blood_Raw.CSV
1873.103,82.33012,RNA_10_ng_and_Blood_Raw.CSV
1873.585,82.35609,RNA_10_ng_and_Blood_Raw.CSV
1874.067,82.36952,RNA_10_ng_and_Blood_Raw.CSV
1874.549,82.37227,RNA_10_ng_and_Blood_Raw.CSV
1875.031,82.3668,RNA_10_ng_and_Blood_Raw.CSV
1875.513,82.35586,RNA_10_ng_and_Blood_Raw.CSV
1875.995,82.34206,RNA_10_ng_and_Blood_Raw.CSV
1876.477,82.32729,RNA_10_ng_and_Blood_Raw.CSV
1876.96,82.31234,RNA_10_ng_and_Blood_Raw.CSV
1877.442,82.29691,RNA_10_ng_and_Blood_Raw.CSV
1877.924,82.28012,RNA_10_ng_and_Blood_Raw.CSV
1878.406,82.26151,RNA_10_ng_and_Blood_Raw.CSV
1878.888,82.24173,RNA_10_ng_and_Blood_Raw.CSV
1879.37,82.22295,RNA_10_ng_and_Blood_Raw.CSV
1879.852,82.20811,RNA_10_ng_and_Blood_Raw.CSV
1880.335,82.1997,RNA_10_ng_and_Blood_Raw.CSV
1880.817,82.19831,RNA_10_ng_and_Blood_Raw.CSV
1881.299,82.20189,RNA_10_ng_and_Blood_Raw.CSV
1881.781,82.20602,RNA_10_ng_and_Blood_Raw.CSV
1882.263,82.20538,RNA_10_ng_and_Blood_Raw.CSV
1882.745,82.19567,RNA_10_ng_and_Blood_Raw.CSV
1883.227,82.17567,RNA_10_ng_and_Blood_Raw.CSV
1883.709,82.14808,RNA_10_ng_and_Blood_Raw.CSV
1884.192,82.11935,RNA_10_ng_and_Blood_Raw.CSV
1884.674,82.09734,RNA_10_ng_and_Blood_Raw.CSV
1885.156,82.08834,RNA_10_ng_and_Blood_Raw.CSV
1885.638,82.09442,RNA_10_ng_and_Blood_Raw.CSV
1886.12,82.11222,RNA_10_ng_and_Blood_Raw.CSV
1886.602,82.13349,RNA_10_ng_and_Blood_Raw.CSV
1887.084,82.14677,RNA_10_ng_and_Blood_Raw.CSV
1887.567,82.13999,RNA_10_ng_and_Blood_Raw.CSV
1888.049,82.10369,RNA_10_ng_and_Blood_Raw.CSV
1888.531,82.03536,RNA_10_ng_and_Blood_Raw.CSV
1889.013,81.94314,RNA_10_ng_and_Blood_Raw.CSV
1889.495,81.84573,RNA_10_ng_and_Blood_Raw.CSV
1889.977,81.76602,RNA_10_ng_and_Blood_Raw.CSV
1890.459,81.72118,RNA_10_ng_and_Blood_Raw.CSV
1890.942,81.71605,RNA_10_ng_and_Blood_Raw.CSV
1891.424,81.74318,RNA_10_ng_and_Blood_Raw.CSV
1891.906,81.78732,RNA_10_ng_and_Blood_Raw.CSV
1892.388,81.83083,RNA_10_ng_and_Blood_Raw.CSV
1892.87,81.85756,RNA_10_ng_and_Blood_Raw.CSV
1893.352,81.85632,RNA_10_ng_and_Blood_Raw.CSV
1893.834,81.82359,RNA_10_ng_and_Blood_Raw.CSV
1894.317,81.76497,RNA_10_ng_and_Blood_Raw.CSV
1894.799,81.69403,RNA_10_ng_and_Blood_Raw.CSV
1895.281,81.62729,RNA_10_ng_and_Blood_Raw.CSV
1895.763,81.5779,RNA_10_ng_and_Blood_Raw.CSV
1896.245,81.55125,RNA_10_ng_and_Blood_Raw.CSV
1896.727,81.54453,RNA_10_ng_and_Blood_Raw.CSV
1897.209,81.54998,RNA_10_ng_and_Blood_Raw.CSV
1897.692,81.55899,RNA_10_ng_and_Blood_Raw.CSV
1898.174,81.56508,RNA_10_ng_and_Blood_Raw.CSV
1898.656,81.56513,RNA_10_ng_and_Blood_Raw.CSV
1899.138,81.55885,RNA_10_ng_and_Blood_Raw.CSV
1899.62,81.54746,RNA_10_ng_and_Blood_Raw.CSV
1900.102,81.5321,RNA_10_ng_and_Blood_Raw.CSV
1900.584,81.5132,RNA_10_ng_and_Blood_Raw.CSV
1901.066,81.49057,RNA_10_ng_and_Blood_Raw.CSV
1901.549,81.46426,RNA_10_ng_and_Blood_Raw.CSV
1902.031,81.43539,RNA_10_ng_and_Blood_Raw.CSV
1902.513,81.40634,RNA_10_ng_and_Blood_Raw.CSV
1902.995,81.38008,RNA_10_ng_and_Blood_Raw.CSV
1903.477,81.35922,RNA_10_ng_and_Blood_Raw.CSV
1903.959,81.34497,RNA_10_ng_and_Blood_Raw.CSV
1904.441,81.33695,RNA_10_ng_and_Blood_Raw.CSV
1904.924,81.33331,RNA_10_ng_and_Blood_Raw.CSV
1905.406,81.33157,RNA_10_ng_and_Blood_Raw.CSV
1905.888,81.32889,RNA_10_ng_and_Blood_Raw.CSV
1906.37,81.32228,RNA_10_ng_and_Blood_Raw.CSV
1906.852,81.30838,RNA_10_ng_and_Blood_Raw.CSV
1907.334,81.28336,RNA_10_ng_and_Blood_Raw.CSV
1907.816,81.2439,RNA_10_ng_and_Blood_Raw.CSV
1908.298,81.18848,RNA_10_ng_and_Blood_Raw.CSV
1908.781,81.11966,RNA_10_ng_and_Blood_Raw.CSV
1909.263,81.04456,RNA_10_ng_and_Blood_Raw.CSV
1909.745,80.97357,RNA_10_ng_and_Blood_Raw.CSV
1910.227,80.91682,RNA_10_ng_and_Blood_Raw.CSV
1910.709,80.88034,RNA_10_ng_and_Blood_Raw.CSV
1911.191,80.86428,RNA_10_ng_and_Blood_Raw.CSV
1911.673,80.86391,RNA_10_ng_and_Blood_Raw.CSV
1912.156,80.87244,RNA_10_ng_and_Blood_Raw.CSV
1912.638,80.88413,RNA_10_ng_and_Blood_Raw.CSV
1913.12,80.89647,RNA_10_ng_and_Blood_Raw.CSV
1913.602,80.91006,RNA_10_ng_and_Blood_Raw.CSV
1914.084,80.92689,RNA_10_ng_and_Blood_Raw.CSV
1914.566,80.94702,RNA_10_ng_and_Blood_Raw.CSV
1915.048,80.96595,RNA_10_ng_and_Blood_Raw.CSV
1915.531,80.97363,RNA_10_ng_and_Blood_Raw.CSV
1916.013,80.95631,RNA_10_ng_and_Blood_Raw.CSV
1916.495,80.9018,RNA_10_ng_and_Blood_Raw.CSV
1916.977,80.80697,RNA_10_ng_and_Blood_Raw.CSV
1917.459,80.68436,RNA_10_ng_and_Blood_Raw.CSV
1917.941,80.56155,RNA_10_ng_and_Blood_Raw.CSV
1918.423,80.46991,RNA_10_ng_and_Blood_Raw.CSV
1918.906,80.42919,RNA_10_ng_and_Blood_Raw.CSV
1919.388,80.43917,RNA_10_ng_and_Blood_Raw.CSV
1919.87,80.48219,RNA_10_ng_and_Blood_Raw.CSV
1920.352,80.53184,RNA_10_ng_and_Blood_Raw.CSV
1920.834,80.56137,RNA_10_ng_and_Blood_Raw.CSV
1921.316,80.55083,RNA_10_ng_and_Blood_Raw.CSV
1921.798,80.49282,RNA_10_ng_and_Blood_Raw.CSV
1922.281,80.39642,RNA_10_ng_and_Blood_Raw.CSV
1922.763,80.28526,RNA_10_ng_and_Blood_Raw.CSV
1923.245,80.18754,RNA_10_ng_and_Blood_Raw.CSV
1923.727,80.1229,RNA_10_ng_and_Blood_Raw.CSV
1924.209,80.09525,RNA_10_ng_and_Blood_Raw.CSV
1924.691,80.09525,RNA_10_ng_and_Blood_Raw.CSV
1925.173,80.10824,RNA_10_ng_and_Blood_Raw.CSV
1925.655,80.12119,RNA_10_ng_and_Blood_Raw.CSV
1926.138,80.12636,RNA_10_ng_and_Blood_Raw.CSV
1926.62,80.12167,RNA_10_ng_and_Blood_Raw.CSV
1927.102,80.10888,RNA_10_ng_and_Blood_Raw.CSV
1927.584,80.09109,RNA_10_ng_and_Blood_Raw.CSV
1928.066,80.07065,RNA_10_ng_and_Blood_Raw.CSV
1928.548,80.04834,RNA_10_ng_and_Blood_Raw.CSV
1929.03,80.02388,RNA_10_ng_and_Blood_Raw.CSV
1929.513,79.99715,RNA_10_ng_and_Blood_Raw.CSV
1929.995,79.96873,RNA_10_ng_and_Blood_Raw.CSV
